M200,R200,s_DM,q_DM,Mean_Vx_DM,Mean_Vy_DM,Mean_Vz_DM,sigma_DM_1D,sigma_DM_3D,z_form,c200c,NFW_chi2,c200c_NoSubs,NFW_chi2_NoSubs,c200c_Einasto_NoSubs,NFW_chi2_Einasto_NoSubs,MStar,MGas,MGas_Hot,MGas_T,s_Gas,q_Gas,dSigma_0,dSigma_1,dSigma_2,dSigma_3,dSigma_4,dSigma_5,dSigma_6,dSigma_7,dSigma_8,dSigma_9,dSigma_NoSubs_0,dSigma_NoSubs_1,dSigma_NoSubs_2,dSigma_NoSubs_3,dSigma_NoSubs_4,dSigma_NoSubs_5,dSigma_NoSubs_6,dSigma_NoSubs_7,dSigma_NoSubs_8,dSigma_NoSubs_9,MStar_BCG100
13.097137,489.4503,0.8152173805206969,0.885010118929263,-448.62396240234375,298.64056396484375,-81.82344055175781,215.22108459472656,444.5916658682626,0.8868969375752482,3.858813631716505,1.1202518721323111,4.257417484872907,0.6414547110626385,0.0,0.0,11.317393179827581,11.875678803057593,11.870166427199466,0.44667068389924075,0.9384739037063402,0.9738507110772057,166203943.84151107,139445266.05641952,101691034.78280795,75236796.30697581,57379117.00700094,42992850.45383482,31589433.516090468,18966093.588773955,19249812.93731302,16690124.648894813,172625141.04503465,135540060.31536588,99225513.09581953,74270538.43827069,56618386.46949469,43340937.47796905,31620777.7906648,23182816.57037439,17842254.187692016,14507495.567585407,11.179833277898465
13.236405,544.66235,0.6723132184166942,0.8343428154577635,438.28863525390625,-517.9718017578125,-44.13749694824219,211.2598114013672,404.9675839730376,0.2733533465784399,3.309881157882672,1.339117731526402,3.947132911654975,0.9555474950958902,0.0,0.0,11.513064211805546,12.090968222424223,12.046984636825895,0.35777766281429096,0.7635839462665753,0.9297957959435779,153696003.31396094,116384946.76360276,91790923.43797036,70206007.85437295,50395170.881207265,26888625.494215436,28332411.70972152,27671861.27244339,21312215.875225704,17278227.845408067,152943061.69212946,116427134.14698511,91805611.88642259,69764931.94213608,51885649.56842354,38520968.5461648,28568514.58299517,23102668.867733877,17414385.842643805,13348314.119229104,10.99942560559288
13.38865,612.16016,0.8645719362847673,0.9442519708001599,-292.64404296875,-259.0173645019531,51.72836685180664,244.49034118652344,448.1539196957766,0.22598838626019768,2.360724988384327,0.5674390429459018,2.5859251091666855,0.33043750096741814,0.0,0.0,11.364408767595123,12.378483407379694,12.367838322394828,0.48366059248212917,0.899659366091772,0.952697700744477,115069727.83908051,88234938.52995077,66150884.60383709,47564787.04933868,29807595.020981833,41163393.83265999,37250435.0606165,31893551.029232133,24611158.384016827,20220271.632167693,115168502.64906195,88821500.56752339,67009960.58868007,50199827.8419216,40937768.32617818,37662092.27246518,33720762.86948525,29828018.68190605,23774209.467535913,18414900.544963058,10.966922928511574
13.400637,617.8359,0.7583869444574761,0.9048465456083141,-153.33615112304688,-64.28899383544922,56.54296112060547,259.7826843261719,483.9979764737331,1.074457894547674,5.579381046196081,0.2677918434505004,6.221577787714622,0.07676947184555974,0.0,0.0,11.709030424453134,12.227394023054913,12.222949685628448,0.4741317377068419,0.8831126262544144,0.9580328284911362,161084081.8277859,156877354.2984845,133980525.060884,103302836.12116414,84739890.53075817,77391581.8156407,58576765.4988303,44455603.738122314,30772237.636673473,22797159.757415734,172755088.671525,150566399.4641944,130343703.8393215,108543308.4629117,88816072.50582972,69490039.56973936,54814921.39146623,41773452.843492374,30242381.993625943,21676997.766873315,11.473711092098819
13.478549,655.89856,0.6704750710452558,0.7672215822779521,27.784793853759766,478.8661804199219,-601.5400390625,275.1396484375,516.5234672791972,1.3023784599059653,6.664210738717053,0.3831825198553911,7.141768634747986,0.4211278092277082,0.0,0.0,11.599610706303654,12.407067897768872,12.399199668253834,0.5864189821770844,0.860598912386529,0.8955326040619902,168518797.05030036,148727133.83386642,125243145.67054346,103682333.38982984,84478759.74744815,64828072.00232742,53359727.51743769,39261321.24698595,32301869.163047653,23730588.851239674,165617509.95460975,145336195.24758148,124883574.8259592,102577554.56141435,83009857.22768493,65435591.61124048,52610125.98112377,40765758.65088768,30870583.610519312,22074812.875506856,11.40680103530444
13.246305,548.8168,0.8088281161111438,0.9299594736368672,319.06854248046875,-137.7061309814453,139.17498779296875,248.0301971435547,410.46906023688877,1.2062580807810006,5.729351261765649,0.18454975544970897,5.9564619772380745,0.12834377698234264,0.0,0.0,11.353672724515892,12.170200263221142,12.16240698428041,0.43351001797934136,0.9142791929216133,0.9748953207514921,159789952.6335961,132113522.57766157,108272494.90723777,89206868.22045879,71172931.13451782,56063587.63879453,42569047.94112693,31057676.66346622,22751587.276778806,18352499.756702818,159207259.53802446,131410351.67067921,108125871.22513127,89178596.06022193,71677075.37811197,56579170.36850176,43163455.883945495,30994824.100127477,22199532.614951275,17139886.5910514,11.244539364780936
13.386837,611.3267,0.6606568982302558,0.8044095342649716,-171.63638305664062,525.566162109375,-303.3640441894531,256.40081787109375,450.66321033126246,0.2977176845174465,2.994845647229036,0.8376311499058509,3.489398809603798,0.5752449140688575,0.0,0.0,11.595144849689234,12.356847263163031,12.323462467050188,0.42344433273470966,0.8343176791778867,0.9387452051050375,122744605.27410644,94324648.17191958,72594108.90237114,58441368.40449606,43971001.873847336,30659462.158964284,22461991.12764314,24527279.677887436,19002055.949531324,17600473.545664713,122770970.51206481,94560818.86044429,73624673.27754225,59443579.655185714,44805424.437374845,33295608.843534634,25830464.191402093,21104760.42115474,16948313.413796835,14141683.9574203,11.14881404633099
13.371572,604.1942,0.7633281659662171,0.8332751277064322,13.70295238494873,82.1505126953125,247.64759826660156,253.12608337402344,460.91428956994633,1.3023784599059653,5.3520695370843985,0.3151797701512534,5.589649317921604,0.18425020354316715,0.0,0.0,11.5541106632079,12.282373325543588,12.271783262652166,0.4811286215519621,0.8760986041625073,0.9061052532312993,162140882.91351184,128835014.77235132,100654937.3879636,65163293.93682644,76053354.48659775,62633283.25336954,50983420.24721254,38454797.06133406,27952722.57169661,20538550.00394547,161004037.26537696,128380099.11102852,100707244.95925948,79260711.30619778,71461497.84872109,60681404.54451027,48031986.79184543,36589131.11274862,26745004.55934412,18878222.99693105,11.309490002101901
13.431175,632.4592,0.7003747437984246,0.8644849702028924,81.6004409790039,-67.3281021118164,472.8851623535156,251.30877685546875,485.86027400220297,0.9505313515850327,5.760741284123659,0.37213709535911615,6.236890550178115,0.2489174126087517,0.0,0.0,11.603261281128768,12.304077192170803,12.284128388496383,0.5303021881551397,0.8289927750453675,0.907848969217057,266753127.1338247,214277844.0939194,170055835.43179575,130334372.5224223,100335532.46010672,76528746.27989624,57477386.63534179,40718516.27942601,32885669.302339926,24049071.970486376,265132760.1354668,212836466.5355215,170755221.47845253,132155613.59297948,100692509.69680467,75668553.06884137,57284934.62924007,42378121.13122855,31922177.020557486,23583770.65937471,11.457812773293794
13.445232,639.33264,0.7462719157325146,0.8238246728797758,109.82003021240234,114.24178314208984,107.4603271484375,266.478759765625,498.2605873680976,1.4140982203725216,5.297242470378287,0.15401377390834758,5.807937724109207,0.0963984258923345,0.0,0.0,11.576093536257446,12.380430559714606,12.367584989990114,0.48625812355952286,0.8889550408037846,0.9266131257957423,215126706.330702,169784840.6360727,130203199.04271632,101703795.42816335,80182352.53571637,67233615.9733429,56328143.90304915,42897102.54218978,31347700.83930333,23535143.83638283,215273096.10031486,170445860.21461228,131782181.47044265,103626804.90173979,81956920.99645916,67949379.09655936,54665696.78175408,41285316.45692769,29592146.482928984,21142299.08942373,11.33179969557063
13.403822,619.3509,0.8311671268842067,0.930034170808786,145.38194274902344,-96.21671295166016,84.04969024658203,265.862060546875,489.4717531874645,1.2484726142451428,5.901921769743788,0.32937398664842893,6.277059792641501,0.2008816393818376,0.0,0.0,11.562644195300667,12.373288632219841,12.363866181829483,0.4708345928893059,0.9141803676222382,0.9675296236857049,224581537.49264777,172683734.04252693,139922066.88069752,109880257.88526918,83477392.21815504,66707879.69103894,57276647.52660707,45132016.682572134,30997241.92885463,22690736.101744946,224661633.07253104,173802889.89877844,140240201.78509673,110387886.89964795,85786725.56595497,69304965.86664762,56350234.24006054,43068988.60301103,30542335.732317187,21968746.248946536,11.359766845734981
13.414295,624.33856,0.7690925226423613,0.9848920113849285,299.7382507324219,-137.9462432861328,-438.78424072265625,276.9152526855469,467.77388751494317,1.1546027123602154,6.077015682917119,0.101360698570208,6.158702554438262,0.06297586606717434,0.0,0.0,11.457246373032058,12.34798905168969,12.343716924126792,0.5174803549199254,0.8713664166240493,0.9835281216856119,304865969.1907738,241059236.4331491,188509510.1240352,148074327.76623523,112168502.26044117,82986361.1219245,60191047.85862574,43013296.83021349,30976849.360437736,22766672.73234171,246897612.47155,206926005.13914907,171531473.24601108,135804472.693555,104973911.72147813,78545914.3019687,57472370.90675573,41965500.65619004,29990407.279443137,21877738.99211533,11.238772506949864
13.138973,505.4211,0.81674224127373,0.8599611284800401,-442.37945556640625,-37.981590270996094,-146.83119201660156,216.1103515625,400.5216248894667,0.4402978492477432,3.8065803417310806,0.3941122882209724,4.059163820808355,0.3343712585953564,0.0,0.0,11.290222573991928,11.982834481360396,11.972792509986126,0.3514821588420098,0.9362799434636061,0.9969142265553693,161659587.7962443,126464939.1137771,98721876.55932912,85222496.20629124,68093006.07929298,49339478.735349424,37429710.28379269,29372526.363702904,22943024.348373137,17695944.30721913,154395046.98559713,124376953.72720411,99816068.52171291,81004229.14717737,65358440.693694495,48784549.04928319,36678570.91311914,28105327.862612598,21923755.557831507,16793195.18278505,11.204731305658793
13.338083,588.85767,0.7892177594786698,0.9331547163584974,130.1136016845703,374.4394836425781,397.7607421875,239.23562622070312,439.6316887389198,0.4609177941806475,4.2825868148012844,1.1934902833862413,4.718805077632398,0.7860904909810189,0.0,0.0,11.543664578804604,12.215209976736864,12.206555011159992,0.4304016152991641,0.9054831091349028,0.943585190021203,147870059.73975626,131580108.11699933,97835263.95713782,90570925.90461338,75197501.46955371,54132736.3519153,46628027.53971372,35210636.311396524,24522104.14954201,18719811.33741872,158603348.6414217,127789563.76295206,105163092.93944007,87204033.69811073,71075799.1919505,56116341.12759253,41732435.65479875,31198046.271826282,22951388.62126717,18603309.256380793,11.307766001601223
13.419993,627.0948,0.6286503255622911,0.7019846125964153,-85.68328857421875,-296.74713134765625,-221.42979431152344,249.88406372070312,502.36859617104017,0.6214287452425136,5.649376127650356,0.7666808897443411,6.127634074003975,0.46287738905376663,0.0,0.0,11.620692479739537,12.349325102264595,12.32823878428408,0.4398646690199152,0.7841694270036166,0.8481718134150551,238533817.1292873,187710554.82064986,144272784.75969142,108028274.27722551,86910627.11381648,65419423.38546616,47771762.50676198,29847730.23391679,27182115.61650055,22158060.139838465,239304579.17365307,189684808.0160487,144096167.21986356,110271931.73604007,86303649.8454907,65524017.23431484,46752740.545762345,32651554.58193179,24301660.072548606,18928239.87522254,11.395784968299653
13.298353,571.1827,0.6825058070371359,0.756757421077789,-255.931884765625,80.5881576538086,-181.0967254638672,238.89244079589844,456.4945478774062,0.24354018155467028,4.646778373614949,2.0652897440101436,4.948086284966245,0.9272911107420713,0.0,0.0,11.394284138193225,12.239697829810428,12.210478539971884,0.40504016190987124,0.8309784642940046,0.8938872647131778,132645293.12911716,101412366.99570528,68608872.05967766,80528227.55503885,64686871.46660259,45133671.35713364,31456636.50618669,23984565.48474465,14634651.208731849,18760839.589683115,131910240.46071023,103631001.49373686,84563692.07369336,73827713.56532137,60093490.030918635,42986889.474482276,31310461.479892194,22863962.545442235,17392972.688963465,14819406.606207643,10.910038055631674
13.380807,608.49835,0.8060409926147766,0.8996639875430127,106.34086608886719,-330.3769836425781,215.36622619628906,259.0084533691406,444.52987809004424,0.9972942257819404,4.186226653445988,0.22448696403205248,4.574106157884008,0.07617045742923798,0.0,0.0,11.512395882119261,12.389275415557229,12.374729530231228,0.4530067856148115,0.8528298316460043,0.9269945462453402,151528506.1243767,116316022.2774297,99566484.57584867,82877293.82957654,65704462.676127985,50470444.12556859,41777639.07379344,32341577.064359676,25539965.014142733,20083888.85356841,151663989.262309,121673224.44448876,99491653.97382075,81335040.99281193,65283332.23284744,51279271.86773989,41450656.16948456,31670003.787545912,24665990.20650497,18968814.650120314,11.390826381747546
13.330177,585.30365,0.5976955098197935,0.7842120151295803,481.5054626464844,218.01681518554688,-422.83197021484375,267.0464782714844,464.5089450278085,0.2977176845174465,4.339423695752316,1.6644294391119683,4.884441443908242,1.018566200360989,0.0,0.0,11.395255276298354,12.265959240743504,12.240308665196542,0.4316005756510134,0.769039664099054,0.8418661702344905,189839149.96238637,148294007.11841285,114897191.71415454,86548779.69070506,63938917.281902835,45791468.11880924,34691966.07231347,23553936.66103567,16271459.443312721,13983563.686503736,187102908.35934338,146912726.55623075,114408978.91031721,87436400.92188828,63673697.5865489,47027447.53612272,33933382.787306726,23790010.398818836,16638454.46274728,13281386.647839235,11.214995866030291
13.364085,600.72473,0.7345603478210802,0.8694024093639696,-41.86621856689453,-130.14703369140625,-97.47869873046875,245.8979949951172,459.7580400829579,0.5463921831410221,6.012895295449427,0.5283800594077475,6.436076921737699,0.468167130248545,0.0,0.0,11.690825512562757,12.257978838288366,12.226431103952653,0.4752118354916608,0.8921432443654441,0.9446850740847689,211512540.70177984,177255834.33550557,144020883.95480296,116595422.14602521,95707626.78727613,69100948.70193236,51902570.06806796,39304406.50691319,28733947.93135487,20714237.682589084,211484275.4516483,176424109.03647628,147529695.7485105,116820931.99087681,94770199.57386573,70439889.7440789,49055570.62958686,37336590.91398144,27095677.05744402,18931357.440104842,11.540874436549206
13.111633,494.9149,0.8425931681837098,0.9412721442798405,-74.23687744140625,-430.8059387207031,134.0786590576172,235.69850158691406,388.6932146840367,1.035510445664141,8.208611314818675,0.4210268984678214,8.536440284548311,0.41572282714791325,0.0,0.0,11.343601041420253,11.879596044370698,11.867833066567611,0.3738029984217863,0.8217923062238219,0.9758799319716462,203973432.49914616,155936086.80826223,122753588.77435993,94540066.3283778,73527239.3928695,56163438.05872687,41240066.33984907,29642110.268625557,22600587.688697204,15793154.481446654,204044147.55537698,156462376.1801128,123871469.51854494,95735400.32486118,74233970.6768291,56358402.5249224,41544175.62140349,30781406.826184966,22964977.29420113,16055822.64841943,11.27555940246523
